time,x,y,z,yaw,wp_index,wp_mode,dist_xneg,dist_xpos,dist_ypos,dist_yneg,dist_zneg,dist_zpos,emergency
546.675,2.1600,18.0000,2.3000,3.0287,63,APPROACH,6.63,0.33,5.51,999.00,999.00,999.00,False
547.465,1.9100,18.0000,2.1000,3.0400,63,APPROACH,6.75,0.39,5.53,999.00,999.00,999.00,False
548.154,1.6600,18.0000,1.9000,3.0502,63,APPROACH,6.75,0.39,5.53,999.00,999.00,999.00,False
548.822,1.4100,18.0000,1.7000,3.0593,63,APPROACH,6.62,0.39,5.11,999.00,999.00,999.00,False
549.487,1.1600,18.0000,1.5000,3.0675,63,APPROACH,6.62,0.39,5.11,999.00,999.00,999.00,False
550.157,0.9100,18.0000,1.3000,3.0750,63,APPROACH,6.12,0.38,4.19,999.00,999.00,999.00,False
550.844,0.6600,18.0000,1.2000,3.0816,63,APPROACH,6.12,0.38,4.19,999.00,999.00,999.00,False
551.740,0.4653,18.0000,1.4000,3.0876,64,SCAN,0.73,0.39,1.31,999.00,1.01,999.00,False
552.563,0.4222,18.0000,1.6000,3.0930,64,SCAN,0.73,0.39,1.31,999.00,1.01,999.00,False
553.297,0.4222,18.0000,1.8000,3.0979,64,SCAN,0.36,0.39,1.61,999.00,1.20,999.00,False
554.107,0.4222,18.0000,2.0000,3.1022,64,SCAN,5.12,0.41,4.06,999.00,999.00,999.00,False
554.830,0.4222,18.0000,2.2000,3.1062,64,SCAN,5.12,0.41,4.06,999.00,999.00,999.00,False
555.533,0.4222,18.0000,2.4000,3.1097,64,SCAN,5.03,0.38,4.69,999.00,999.00,999.00,False
556.303,0.4222,18.0000,2.6000,3.1129,64,SCAN,5.03,0.38,4.69,999.00,999.00,999.00,False
557.071,0.4222,18.0000,2.8000,3.1158,64,SCAN,4.84,0.40,5.21,999.00,999.00,999.00,False
558.131,0.4222,18.0000,3.0000,3.1184,64,SCAN,4.84,0.40,5.21,999.00,999.00,999.00,False
559.184,0.4222,18.0000,3.2000,3.1207,64,SCAN,4.67,0.41,5.47,999.00,999.00,999.00,False
560.125,0.4222,18.0000,3.2000,2.5007,65,RETREAT,4.54,0.42,5.81,999.00,999.00,999.00,False
560.831,0.4222,18.0000,3.2000,2.1288,65,RETREAT,4.54,0.42,5.81,999.00,999.00,999.00,False
561.518,0.4222,18.0000,3.2000,1.9056,65,RETREAT,4.21,3.98,6.36,0.54,999.00,999.00,False
562.324,0.4222,18.0000,3.2000,1.7717,65,RETREAT,4.21,3.98,6.36,0.54,999.00,999.00,False
563.215,0.4222,18.0000,3.2000,1.6913,65,RETREAT,4.34,4.15,6.75,999.00,999.00,999.00,False
563.952,0.6722,18.0000,3.0000,1.6793,65,RETREAT,4.34,4.15,6.75,999.00,999.00,999.00,False
564.756,0.9222,18.0000,2.8000,1.6684,65,RETREAT,4.40,4.27,6.80,999.00,999.00,999.00,False
565.764,1.1722,18.0000,2.6000,1.6587,65,RETREAT,4.40,4.27,6.80,999.00,999.00,999.00,False
566.572,1.4222,18.0000,2.5000,1.6499,65,RETREAT,5.17,3.83,6.72,999.00,999.00,999.00,False
567.275,1.6722,18.0000,2.5000,1.6420,65,RETREAT,5.17,3.83,6.72,999.00,999.00,999.00,False
567.949,1.9222,18.0000,2.5000,1.6348,65,RETREAT,5.88,3.35,6.64,999.00,999.00,999.00,False
569.065,1.9222,18.0000,2.5000,0.9809,66,APPROACH,6.10,3.07,6.70,999.00,999.00,999.00,False
569.921,1.9222,18.0000,2.5000,0.5885,66,APPROACH,6.10,3.07,6.70,999.00,999.00,999.00,False
570.789,1.9222,18.0000,2.5000,0.3531,66,APPROACH,0.50,2.22,7.56,3.90,999.00,999.00,False
574.688,1.9222,18.0000,2.5000,0.2119,66,APPROACH,0.50,2.22,7.56,3.90,999.00,999.00,False
575.378,1.9222,18.0000,2.5000,0.1271,66,APPROACH,0.46,2.52,7.90,999.00,999.00,999.00,False
576.138,2.1722,18.0000,2.3000,0.1144,66,APPROACH,0.46,2.52,7.90,999.00,999.00,999.00,False
576.893,2.4222,18.0000,2.1000,0.1030,66,APPROACH,0.44,2.48,999.00,999.00,999.00,999.00,False
577.716,2.6722,18.0000,1.9000,0.0927,66,APPROACH,0.44,2.48,999.00,999.00,999.00,999.00,False
578.577,2.9222,18.0000,1.7000,0.0834,66,APPROACH,0.43,2.19,999.00,7.58,999.00,999.00,False
579.299,3.1722,18.0000,1.5000,0.0751,66,APPROACH,0.43,2.19,999.00,7.58,999.00,999.00,False
580.190,3.4222,18.0000,1.7000,0.0676,67,SCAN,0.44,1.77,5.48,6.16,1.12,999.00,False
581.174,3.6100,18.0000,1.9000,0.0608,67,SCAN,0.44,1.77,5.48,6.16,1.12,999.00,False
581.907,3.6100,18.0000,2.1000,0.0547,67,SCAN,0.43,1.26,0.50,0.50,999.00,1.38,False
582.642,3.6100,18.0000,2.3000,0.0493,67,SCAN,0.43,1.26,0.50,0.50,999.00,1.38,False
583.498,3.6100,18.0000,2.5000,0.0443,67,SCAN,0.42,0.99,0.50,0.50,999.00,0.60,False
584.258,3.6100,18.0000,2.7000,0.0399,67,SCAN,0.42,0.99,0.50,0.50,999.00,0.60,False
585.292,3.6100,18.0000,2.9000,0.0359,67,SCAN,0.43,0.77,0.52,0.51,999.00,0.31,False
586.300,3.6100,18.0000,3.1000,0.0323,67,SCAN,0.41,0.64,0.50,0.50,999.00,0.30,False
587.073,3.6100,18.0000,3.3000,0.0291,67,SCAN,0.41,0.64,0.50,0.50,999.00,0.30,False
588.108,3.6100,18.0000,3.3000,0.6458,68,RETREAT,0.42,0.45,0.50,0.51,0.32,0.30,False
589.057,3.6100,18.0000,3.3000,1.0158,68,RETREAT,0.42,0.45,0.50,0.51,0.32,0.30,False
590.083,3.6100,18.0000,3.3000,1.2378,68,RETREAT,0.39,0.30,0.50,0.51,0.30,0.30,False
590.887,3.6100,18.0000,3.3000,1.3710,68,RETREAT,0.39,0.30,0.50,0.51,0.30,0.30,False
591.763,3.6100,18.0000,3.3000,1.4509,68,RETREAT,0.35,0.30,0.50,0.50,0.31,0.30,False
592.483,3.3600,18.0000,3.1000,1.4629,68,RETREAT,0.35,0.30,0.50,0.50,0.31,0.30,False
593.228,3.1100,18.0000,2.9000,1.4737,68,RETREAT,0.31,0.46,0.50,0.50,999.00,0.30,False
594.121,2.8600,18.0000,2.7000,1.4834,68,RETREAT,0.31,0.46,0.50,0.50,999.00,0.30,False
595.076,2.6100,18.2500,2.5000,1.4921,69,TRANSIT,0.30,1.34,0.56,0.59,999.00,0.89,False
595.919,2.4100,18.5000,2.5000,1.5000,69,TRANSIT,0.30,1.34,0.56,0.59,999.00,0.89,False
596.621,2.4100,18.7500,2.5000,1.5071,69,TRANSIT,0.31,2.04,6.74,999.00,999.00,999.00,False
597.495,2.4100,19.0000,2.5000,1.5135,69,TRANSIT,0.31,2.04,6.74,999.00,999.00,999.00,False
598.419,2.4100,19.2500,2.5000,1.5192,69,TRANSIT,6.72,2.27,6.22,999.00,999.00,999.00,False
599.240,2.4100,19.5000,2.5000,1.5244,69,TRANSIT,6.72,2.27,6.22,999.00,999.00,999.00,False
600.091,2.4100,19.7500,2.5000,1.5290,69,TRANSIT,6.73,2.27,5.60,999.00,999.00,999.00,False
601.151,2.4100,19.7500,2.5000,2.1740,70,APPROACH,6.73,2.27,5.38,999.00,999.00,999.00,False
602.113,2.4100,19.7500,2.5000,2.5611,70,APPROACH,6.73,2.27,5.38,999.00,999.00,999.00,False
602.914,2.4100,19.7500,2.5000,2.7933,70,APPROACH,6.52,1.88,3.19,999.00,999.00,999.00,False
603.795,2.4100,19.7500,2.5000,2.9326,70,APPROACH,6.52,1.88,3.19,999.00,999.00,999.00,False
604.654,2.4100,19.7500,2.5000,3.0162,70,APPROACH,6.64,0.34,4.08,999.00,999.00,999.00,False
605.626,2.1600,20.0000,2.3000,3.0287,70,APPROACH,6.64,0.34,4.08,999.00,999.00,999.00,False
606.453,1.9100,20.0000,2.1000,3.0400,70,APPROACH,6.79,0.37,4.12,999.00,999.00,999.00,False
610.239,1.6600,20.0000,1.9000,3.0502,70,APPROACH,6.79,0.37,4.12,999.00,999.00,999.00,False
611.066,1.4100,20.0000,1.7000,3.0593,70,APPROACH,6.51,0.39,3.35,999.00,999.00,999.00,False
611.833,1.1600,20.0000,1.5000,3.0675,70,APPROACH,6.51,0.39,3.35,999.00,999.00,999.00,False
612.754,0.9100,20.0000,1.3000,3.0750,70,APPROACH,6.11,0.40,2.76,999.00,999.00,999.00,False
613.742,0.6600,20.0000,1.2000,3.0816,70,APPROACH,6.11,0.40,2.76,999.00,999.00,999.00,False
614.822,0.4100,20.0000,1.4000,3.0876,71,SCAN,5.70,0.39,2.19,999.00,0.66,999.00,False
615.658,0.4100,20.0000,1.6000,3.0930,71,SCAN,5.70,0.39,2.19,999.00,0.66,999.00,False
616.494,0.4100,20.0000,1.8000,3.0979,71,SCAN,5.17,0.40,2.32,999.00,0.76,999.00,False
617.307,0.4100,20.0000,2.0000,3.1022,71,SCAN,5.17,0.40,2.32,999.00,0.76,999.00,False
618.075,0.4100,20.0000,2.2000,3.1062,71,SCAN,5.08,0.41,2.90,999.00,1.15,999.00,False
618.886,0.4100,20.0000,2.4000,3.1097,71,SCAN,5.08,0.41,2.90,999.00,1.15,999.00,False
619.781,0.4100,20.0000,2.6000,3.1129,71,SCAN,5.02,0.40,3.12,999.00,1.35,999.00,False
620.778,0.4100,20.0000,2.8000,3.1158,71,SCAN,5.02,0.40,3.12,999.00,1.35,999.00,False
621.550,0.4100,20.0000,3.0000,3.1184,71,SCAN,4.76,0.40,3.77,999.00,999.00,999.00,False
622.456,0.4100,20.0000,3.2000,3.1207,71,SCAN,4.76,0.40,3.77,999.00,999.00,999.00,False
623.342,0.4100,20.0000,3.2000,2.5007,72,RETREAT,4.50,0.41,4.04,999.00,999.00,999.00,False
624.204,0.4100,20.0000,3.2000,2.1288,72,RETREAT,4.50,0.41,4.04,999.00,999.00,999.00,False
625.085,0.4100,20.0000,3.2000,1.9056,72,RETREAT,4.11,3.87,4.48,0.50,999.00,999.00,False
625.894,0.4100,20.0000,3.2000,1.7717,72,RETREAT,4.11,3.87,4.48,0.50,999.00,999.00,False
626.653,0.4100,20.0000,3.2000,1.6913,72,RETREAT,4.32,4.17,4.81,999.00,999.00,999.00,False
627.375,0.6600,20.0000,3.0000,1.6793,72,RETREAT,4.32,4.17,4.81,999.00,999.00,999.00,False
628.332,0.9100,20.0000,2.8000,1.6684,72,RETREAT,4.39,4.28,4.83,999.00,999.00,999.00,False
629.144,1.1600,20.0000,2.6000,1.6587,72,RETREAT,4.39,4.28,4.83,999.00,999.00,999.00,False
629.913,1.4100,20.0000,2.5000,1.6499,72,RETREAT,5.16,3.84,4.77,999.00,999.00,999.00,False
630.782,1.6600,20.0000,2.5000,1.6420,72,RETREAT,5.16,3.84,4.77,999.00,999.00,999.00,False
631.618,1.9100,20.0000,2.5000,1.6348,72,RETREAT,5.86,3.38,4.66,999.00,999.00,999.00,False
632.393,2.1600,20.0000,2.5000,1.6284,72,RETREAT,5.86,3.38,4.66,999.00,999.00,999.00,False
633.390,2.1600,20.0000,2.5000,0.9771,73,APPROACH,6.31,2.83,4.76,999.00,999.00,999.00,False
634.357,2.1600,20.0000,2.5000,0.5862,73,APPROACH,6.31,2.83,4.76,999.00,999.00,999.00,False
635.221,2.1600,20.0000,2.5000,0.3517,73,APPROACH,0.49,1.96,5.21,3.19,999.00,999.00,False
636.103,2.1600,20.0000,2.5000,0.2110,73,APPROACH,0.49,1.96,5.21,3.19,999.00,999.00,False
636.909,2.1600,20.0000,2.5000,0.1266,73,APPROACH,0.45,2.26,5.91,999.00,999.00,999.00,False
637.605,2.4100,20.0000,2.3000,0.1140,73,APPROACH,0.45,2.26,5.91,999.00,999.00,999.00,False
638.462,2.6600,20.0000,2.1000,0.1026,73,APPROACH,0.43,2.22,6.11,999.00,999.00,999.00,False
639.381,2.9100,20.0000,1.9000,0.0923,73,APPROACH,0.43,2.22,6.11,999.00,999.00,999.00,False
640.246,3.1600,20.0000,1.7000,0.0831,73,APPROACH,0.43,1.94,5.81,7.58,1.31,999.00,False
641.102,3.4100,20.0000,1.5000,0.0748,73,APPROACH,0.43,1.94,5.81,7.58,1.31,999.00,False
645.122,3.6100,20.0000,1.7000,0.0673,74,SCAN,0.43,1.54,2.58,3.87,0.93,999.00,False
645.906,3.6100,20.0000,1.9000,0.0606,74,SCAN,0.43,1.54,2.58,3.87,0.93,999.00,False
646.702,3.6100,20.0000,2.1000,0.0545,74,SCAN,0.43,1.08,0.52,0.50,0.94,0.99,False
647.657,3.6100,20.0000,2.3000,0.0491,74,SCAN,0.43,1.08,0.52,0.50,0.94,0.99,False
648.593,3.6100,20.0000,2.5000,0.0442,74,SCAN,0.42,0.99,0.50,0.50,999.00,0.61,False
649.403,3.6100,20.0000,2.7000,0.0397,74,SCAN,0.42,0.99,0.50,0.50,999.00,0.61,False
650.172,3.6100,20.0000,2.9000,0.0358,74,SCAN,0.42,0.77,0.51,0.52,999.00,0.31,False
651.148,3.6100,20.0000,3.1000,0.0322,74,SCAN,0.42,0.77,0.51,0.52,999.00,0.31,False
652.039,3.6100,20.0000,3.3000,0.0290,74,SCAN,0.43,0.57,0.50,0.51,999.00,0.30,False
653.090,3.6100,20.0000,3.3000,0.6457,75,RETREAT,0.41,0.40,0.50,0.51,0.30,0.30,False
654.013,3.6100,20.0000,3.3000,1.0157,75,RETREAT,0.41,0.40,0.50,0.51,0.30,0.30,False
654.905,3.6100,20.0000,3.3000,1.2378,75,RETREAT,0.30,0.30,0.50,0.50,0.30,0.30,False
655.765,3.6100,20.0000,3.3000,1.3710,75,RETREAT,0.30,0.30,0.50,0.50,0.30,0.30,False
656.608,3.6100,20.0000,3.3000,1.4509,75,RETREAT,0.35,0.30,0.50,0.50,0.31,0.30,False
657.423,3.3600,20.0000,3.1000,1.4629,75,RETREAT,0.35,0.30,0.50,0.50,0.31,0.30,False
658.242,3.1100,20.0000,2.9000,1.4737,75,RETREAT,0.30,0.46,0.50,0.50,999.00,0.30,False
659.221,2.8600,20.0000,2.7000,1.4834,75,RETREAT,0.30,0.46,0.50,0.50,999.00,0.30,False
660.307,2.6100,20.2500,2.5000,1.4921,76,TRANSIT,0.31,1.34,0.53,0.51,999.00,0.89,False
661.121,2.4100,20.5000,2.5000,1.5000,76,TRANSIT,0.31,1.34,0.53,0.51,999.00,0.89,False
661.897,2.4100,20.7500,2.5000,1.5071,76,TRANSIT,0.31,2.04,4.72,999.00,999.00,999.00,False
662.635,2.4100,21.0000,2.5000,1.5135,76,TRANSIT,0.31,2.04,4.72,999.00,999.00,999.00,False
663.339,2.4100,21.2500,2.5000,1.5192,76,TRANSIT,6.73,2.26,4.12,999.00,999.00,999.00,False
664.028,2.4100,21.5000,2.5000,1.5243,76,TRANSIT,6.73,2.26,4.12,999.00,999.00,999.00,False
665.050,2.4100,21.7500,2.5000,1.5290,76,TRANSIT,6.73,2.26,3.66,999.00,999.00,999.00,False
666.221,2.4100,21.7500,2.5000,2.1740,77,APPROACH,6.73,2.27,3.35,999.00,999.00,999.00,False
666.932,2.4100,21.7500,2.5000,2.5611,77,APPROACH,6.73,2.27,3.35,999.00,999.00,999.00,False
667.795,2.4100,21.7500,2.5000,2.7933,77,APPROACH,3.17,1.90,2.46,999.00,999.00,999.00,False
668.585,2.4100,21.7500,2.5000,2.9326,77,APPROACH,3.17,1.90,2.46,999.00,999.00,999.00,False
669.382,2.4100,21.7500,2.5000,3.0162,77,APPROACH,3.70,0.35,2.60,999.00,999.00,999.00,False
670.101,2.1600,22.0000,2.3000,3.0287,77,APPROACH,3.70,0.35,2.60,999.00,999.00,999.00,False
670.923,1.9100,22.0000,2.1000,3.0400,77,APPROACH,4.67,0.36,2.69,999.00,999.00,999.00,False
671.862,1.6600,22.0000,1.9000,3.0502,77,APPROACH,4.67,0.36,2.69,999.00,999.00,999.00,False
672.716,1.6600,22.0000,1.7000,3.0593,77,APPROACH,0.31,0.38,1.93,999.00,1.25,999.00,True
673.616,1.6600,22.0000,1.5000,3.0675,77,APPROACH,0.31,0.38,1.93,999.00,1.25,999.00,True
674.358,1.6600,22.0000,1.3000,3.0750,77,APPROACH,0.34,0.30,1.35,999.00,0.77,999.00,True
675.176,1.6600,22.0000,1.2000,3.0816,77,APPROACH,0.34,0.30,1.35,999.00,0.77,999.00,True
675.935,1.6600,22.0000,1.2000,3.0876,77,APPROACH,0.30,0.30,0.77,999.00,0.33,999.00,True
676.985,1.6600,22.0000,1.2000,3.0930,77,APPROACH,0.30,0.30,0.77,999.00,0.33,999.00,True
680.916,1.6600,22.0000,1.2000,3.0979,77,APPROACH,0.30,0.30,0.62,999.00,0.30,999.00,True
681.934,1.6600,22.0000,1.2000,3.1022,77,APPROACH,0.30,0.30,0.62,999.00,0.30,999.00,True
682.894,1.6600,22.0000,1.2000,3.1062,77,APPROACH,0.30,0.30,0.62,999.00,0.30,999.00,True
683.818,1.6600,22.0000,1.2000,3.1097,77,APPROACH,0.30,0.30,0.62,999.00,0.30,999.00,True
684.772,1.6600,22.0000,1.2000,3.1129,77,APPROACH,0.30,0.30,0.63,999.00,0.30,999.00,True
685.532,1.6600,22.0000,1.2000,3.1158,77,APPROACH,0.30,0.30,0.63,999.00,0.30,999.00,True
686.374,1.6600,22.0000,1.2000,3.1184,77,APPROACH,0.30,0.30,0.62,999.00,0.30,999.00,True
687.138,1.6600,22.0000,1.2000,3.1207,77,APPROACH,0.30,0.30,0.62,999.00,0.30,999.00,True
688.050,1.6600,22.0000,1.2000,3.1228,77,APPROACH,0.30,0.30,0.62,999.00,0.30,999.00,True
688.931,1.6600,22.0000,1.2000,3.1247,77,APPROACH,0.30,0.30,0.62,999.00,0.30,999.00,True
690.057,1.6600,22.0000,1.2000,3.1263,77,APPROACH,0.30,0.30,0.64,999.00,0.30,999.00,True
690.807,1.6600,22.0000,1.2000,3.1279,77,APPROACH,0.30,0.30,0.64,999.00,0.30,999.00,True
691.647,1.6600,22.0000,1.2000,3.1292,77,APPROACH,0.30,0.30,0.63,999.00,0.30,999.00,True
692.494,1.6600,22.0000,1.2000,3.1305,77,APPROACH,0.30,0.30,0.63,999.00,0.30,999.00,True
693.355,1.6600,22.0000,1.2000,3.1316,77,APPROACH,0.31,0.30,0.64,999.00,0.30,999.00,True
694.050,1.6600,22.0000,1.2000,3.1326,77,APPROACH,0.31,0.30,0.64,999.00,0.30,999.00,True
694.857,1.6600,22.0000,1.2000,3.1335,77,APPROACH,0.30,0.30,0.64,999.00,0.30,999.00,True
695.608,1.6600,22.0000,1.2000,3.1343,77,APPROACH,0.30,0.30,0.64,999.00,0.30,999.00,True
696.851,1.6600,22.0000,1.2000,3.1350,77,APPROACH,0.30,0.30,0.63,999.00,0.30,999.00,True
697.552,1.6600,22.0000,1.2000,3.1357,77,APPROACH,0.30,0.30,0.63,999.00,0.30,999.00,True
698.397,1.6600,22.0000,1.2000,3.1363,77,APPROACH,0.30,0.31,0.63,999.00,0.30,999.00,True
699.103,1.6600,22.0000,1.2000,3.1368,77,APPROACH,0.30,0.31,0.63,999.00,0.30,999.00,True
699.915,1.6600,22.0000,1.2000,3.1373,77,APPROACH,0.30,0.30,0.63,999.00,0.30,999.00,True
700.820,1.6600,22.0000,1.2000,3.1377,77,APPROACH,0.30,0.30,0.63,999.00,0.30,999.00,True
702.201,1.6600,22.0000,1.2000,3.1381,77,APPROACH,0.30,0.30,0.63,999.00,0.30,999.00,True
703.300,1.6600,22.0000,1.2000,3.1385,77,APPROACH,0.30,0.30,0.63,999.00,0.30,999.00,True
704.152,1.6600,22.0000,1.2000,3.1388,77,APPROACH,0.30,0.30,0.64,999.00,0.30,999.00,True
705.263,1.6600,22.0000,1.2000,3.1391,77,APPROACH,0.30,0.30,0.64,999.00,0.30,999.00,True
706.477,1.6600,22.0000,1.4000,3.1393,78,SCAN,0.30,0.30,0.63,999.00,0.30,999.00,True
707.263,1.6600,22.0000,1.6000,3.1395,78,SCAN,0.30,0.30,0.63,999.00,0.30,999.00,True
708.261,1.6600,22.0000,1.8000,3.1397,78,SCAN,0.30,0.30,0.91,999.00,0.43,999.00,True
709.066,1.6600,22.0000,2.0000,3.1399,78,SCAN,0.30,0.30,0.91,999.00,0.43,999.00,True
709.871,1.6600,22.0000,2.2000,3.1401,78,SCAN,0.33,0.33,1.49,999.00,0.90,999.00,True
711.446,1.6600,22.0000,2.4000,3.1402,78,SCAN,0.33,0.33,1.49,999.00,0.90,999.00,True
712.467,1.4100,22.0000,2.6000,3.1404,78,SCAN,2.05,0.40,2.06,999.00,1.39,999.00,False
713.399,1.1600,22.0000,2.8000,3.1405,78,SCAN,2.05,0.40,2.06,999.00,1.39,999.00,False
714.521,0.9100,22.0000,3.0000,3.1406,78,SCAN,2.79,0.40,2.54,999.00,999.00,999.00,False
715.362,0.6600,22.0000,3.2000,3.1407,78,SCAN,2.79,0.40,2.54,999.00,999.00,999.00,False
716.207,0.6600,22.0000,3.2000,2.5127,79,RETREAT,5.02,0.42,2.66,999.00,999.00,999.00,False
717.095,0.6600,22.0000,3.2000,2.1360,79,RETREAT,5.02,0.42,2.66,999.00,999.00,999.00,False
717.926,0.6600,22.0000,3.2000,1.9099,79,RETREAT,4.42,3.58,2.55,0.50,999.00,999.00,False
718.873,0.6600,22.0000,3.2000,1.7743,79,RETREAT,4.42,3.58,2.55,0.50,999.00,999.00,False
719.746,0.6600,22.0000,3.2000,1.6929,79,RETREAT,4.54,3.83,2.82,999.00,999.00,999.00,False
720.725,0.9100,22.0000,3.0000,1.6807,79,RETREAT,4.54,3.83,2.82,999.00,999.00,999.00,False
721.648,1.1600,22.0000,2.8000,1.6697,79,RETREAT,4.63,3.99,2.90,999.00,999.00,999.00,False
722.488,1.4100,22.0000,2.6000,1.6598,79,RETREAT,4.63,3.99,2.90,999.00,999.00,999.00,False
723.213,1.6600,22.0000,2.5000,1.6509,79,RETREAT,5.36,3.56,2.80,999.00,999.00,999.00,False
723.937,1.9100,22.0000,2.5000,1.6429,79,RETREAT,5.36,3.56,2.80,999.00,999.00,999.00,False
724.663,2.1600,22.0000,2.5000,1.6357,79,RETREAT,6.09,3.10,2.69,999.00,999.00,999.00,False
725.981,2.1600,22.0000,2.5000,0.9814,80,APPROACH,6.31,2.82,2.73,999.00,999.00,999.00,False
726.861,2.1600,22.0000,2.5000,0.5888,80,APPROACH,6.31,2.82,2.73,999.00,999.00,999.00,False
727.679,2.1600,22.0000,2.5000,0.3533,80,APPROACH,0.49,1.93,3.04,3.21,999.00,999.00,False
728.472,2.1600,22.0000,2.5000,0.2120,80,APPROACH,0.49,1.93,3.04,3.21,999.00,999.00,False
729.219,2.1600,22.0000,2.5000,0.1272,80,APPROACH,0.45,2.26,3.53,999.00,999.00,999.00,False
729.954,2.4100,22.0000,2.3000,0.1145,80,APPROACH,0.45,2.26,3.53,999.00,999.00,999.00,False
730.693,2.6600,22.0000,2.1000,0.1030,80,APPROACH,0.43,2.23,3.57,999.00,999.00,999.00,False
731.691,2.9100,22.0000,1.9000,0.0927,80,APPROACH,0.43,2.23,3.57,999.00,999.00,999.00,False
732.608,3.1600,22.0000,1.7000,0.0834,80,APPROACH,0.44,1.95,3.25,5.95,999.00,999.00,False
733.467,3.4100,22.0000,1.5000,0.0751,80,APPROACH,0.44,1.95,3.25,5.95,999.00,999.00,False
734.464,3.6100,22.0000,1.7000,0.0676,81,SCAN,0.43,1.53,2.97,3.89,1.32,999.00,False
735.356,3.6100,22.0000,1.9000,0.0608,81,SCAN,0.43,1.53,2.97,3.89,1.32,999.00,False
736.246,3.6100,22.0000,2.1000,0.0548,81,SCAN,0.43,1.08,0.52,0.50,999.00,1.02,False
736.937,3.6100,22.0000,2.3000,0.0493,81,SCAN,0.43,1.08,0.52,0.50,999.00,1.02,False
737.933,3.6100,22.0000,2.5000,0.0443,81,SCAN,0.43,1.00,0.50,0.50,999.00,0.63,False
738.954,3.6100,22.0000,2.7000,0.0399,81,SCAN,0.43,1.00,0.50,0.50,999.00,0.63,False
739.743,3.6100,22.0000,2.9000,0.0359,81,SCAN,0.42,0.77,0.51,0.50,999.00,0.30,False
740.647,3.6100,22.0000,3.1000,0.0323,81,SCAN,0.42,0.77,0.51,0.50,999.00,0.30,False
741.580,3.6100,22.0000,3.3000,0.0291,81,SCAN,0.42,0.51,0.50,0.51,999.00,0.30,False
742.638,3.6100,22.0000,3.3000,0.6458,82,RETREAT,0.42,0.42,0.50,0.51,0.32,0.30,False
743.581,3.6100,22.0000,3.3000,1.0158,82,RETREAT,0.42,0.42,0.50,0.51,0.32,0.30,False
744.616,3.6100,22.0000,3.3000,1.2378,82,RETREAT,0.31,0.30,0.50,0.51,0.30,0.30,False
745.416,3.6100,22.0000,3.3000,1.3710,82,RETREAT,0.31,0.30,0.50,0.51,0.30,0.30,False
746.315,3.6100,22.0000,3.3000,1.4509,82,RETREAT,0.35,0.30,0.50,0.50,0.33,0.30,False
747.101,3.3600,22.0000,3.1000,1.4629,82,RETREAT,0.35,0.30,0.50,0.50,0.33,0.30,False
754.234,3.1100,22.0000,2.9000,1.4737,82,RETREAT,0.30,0.46,0.50,0.50,999.00,0.30,False
754.952,2.8600,22.0000,2.7000,1.4834,82,RETREAT,0.30,0.46,0.50,0.50,999.00,0.30,False
756.132,2.6100,22.2500,2.5000,1.4921,83,TRANSIT,0.32,1.32,0.51,0.51,999.00,0.89,False
756.838,2.4100,22.5000,2.5000,1.5000,83,TRANSIT,0.32,1.32,0.51,0.51,999.00,0.89,False
757.563,2.4100,22.7500,2.5000,1.5071,83,TRANSIT,0.30,2.05,2.66,999.00,999.00,999.00,False
758.250,2.4100,23.0000,2.5000,1.5135,83,TRANSIT,0.30,2.05,2.66,999.00,999.00,999.00,False
759.099,2.4100,23.2500,2.5000,1.5192,83,TRANSIT,0.31,2.26,2.10,999.00,999.00,999.00,False
760.081,2.4100,23.5000,2.5000,1.5244,83,TRANSIT,0.31,2.26,2.10,999.00,999.00,999.00,False
760.997,2.4100,23.7500,2.5000,1.5290,83,TRANSIT,0.30,0.39,1.56,999.00,1.26,999.00,False
762.131,2.4100,23.7500,2.5000,2.1740,84,APPROACH,0.31,0.33,1.31,999.00,0.93,999.00,False
762.994,2.4100,23.7500,2.5000,2.5611,84,APPROACH,0.31,0.33,1.31,999.00,0.93,999.00,False
763.726,2.4100,23.7500,2.5000,2.7933,84,APPROACH,0.30,0.31,0.57,999.00,0.30,999.00,False
764.680,2.4100,23.7500,2.5000,2.9326,84,APPROACH,0.30,0.31,0.57,999.00,0.30,999.00,False
765.595,2.4100,23.7500,2.5000,3.0162,84,APPROACH,0.30,0.30,0.81,999.00,0.30,999.00,False
766.529,2.4100,24.0000,2.3000,3.0287,84,APPROACH,0.30,0.30,0.81,999.00,0.30,999.00,True
767.335,2.4100,24.0000,2.1000,3.0400,84,APPROACH,0.30,0.30,0.97,999.00,0.44,999.00,True
768.335,2.4100,24.0000,1.9000,3.0502,84,APPROACH,0.30,0.30,0.97,999.00,0.44,999.00,True
769.109,2.4100,24.0000,1.7000,3.0593,84,APPROACH,0.30,0.31,0.51,999.00,0.30,0.30,True
769.952,2.4100,24.0000,1.5000,3.0675,84,APPROACH,0.30,0.31,0.51,999.00,0.30,0.30,True
770.706,2.4100,24.0000,1.3000,3.0750,84,APPROACH,0.30,0.30,0.50,999.00,0.30,0.30,True
771.446,2.4100,24.0000,1.2000,3.0816,84,APPROACH,0.30,0.30,0.50,999.00,0.30,0.30,True
772.272,2.4100,24.0000,1.2000,3.0876,84,APPROACH,0.30,0.31,0.50,0.52,0.30,0.30,True
